rep,Ne,divergence,mig_time,mig_rate,mig_model,mig_direction,D,ABBA,BABA,FST_AB,FST_BC
0,200000,shallow,ancient,very_high,continuous,symmetric,0.5999916193268944,2787.3510000002493,696.8559999999991,0.13614096115200827,0.02746857654863559
1,200000,shallow,ancient,very_high,continuous,symmetric,0.5657239133419757,2721.350875000284,754.8058749999997,0.13361904343218417,0.024934659794286464
2,200000,shallow,ancient,very_high,continuous,symmetric,0.5665798997160029,2756.4012500002495,762.603749999997,0.13474173983864762,0.02637758159499171
3,200000,shallow,ancient,very_high,continuous,symmetric,0.5654003263673943,2769.5823750002896,768.9148749999989,0.1361950954845592,0.02479317563909384
4,200000,shallow,ancient,very_high,continuous,symmetric,0.5838595389022034,2818.517250000291,740.5322500000021,0.1377970226961025,0.02559173818675226
5,200000,shallow,ancient,very_high,continuous,symmetric,0.5865782483344869,2697.4013750002555,702.8738749999974,0.13529453502015734,0.02666993793850188
6,200000,shallow,ancient,very_high,continuous,symmetric,0.5715840759611874,2846.0218750002714,775.8293749999964,0.1363702629393035,0.024780863512922514
7,200000,shallow,ancient,very_high,continuous,symmetric,0.5719597270213119,2777.2877500002555,756.2477499999965,0.13447972781330436,0.025725033003230067
8,200000,shallow,ancient,very_high,continuous,symmetric,0.5748476820830215,2807.6461250002626,757.9636249999937,0.13628569149369066,0.02610465152476972
9,200000,shallow,ancient,very_high,continuous,symmetric,0.598301175568954,2926.8916250002817,735.6116249999989,0.14209724007435523,0.027883156058514946
0,200000,intermediate,recent,none,episodic,C_to_B,0.016759346903003382,525.5382499999984,508.2132499999983,0.20420435654688282,0.3142473654047235
1,200000,intermediate,recent,none,episodic,C_to_B,0.048213193553832134,585.9256249999972,532.0256249999989,0.20462412604494484,0.30780780256100837
2,200000,intermediate,recent,none,episodic,C_to_B,9.779577220068346e-05,562.4514999999994,562.3414999999985,0.20899496594537403,0.30309133195679777
3,200000,intermediate,recent,none,episodic,C_to_B,0.05187221770437351,582.3882499999987,524.9482499999998,0.20382317008741208,0.3036004835812591
4,200000,intermediate,recent,none,episodic,C_to_B,0.03579995562661495,588.8226249999992,548.1201249999978,0.2024079901325169,0.3031735948352492
5,200000,intermediate,recent,none,episodic,C_to_B,0.02222244495896487,573.6718749999974,548.7293749999991,0.20872686377365948,0.30699801436181046
6,200000,intermediate,recent,none,episodic,C_to_B,0.06422681103371722,625.1793749999988,549.7193749999984,0.20899083700094412,0.3126302375403472
7,200000,intermediate,recent,none,episodic,C_to_B,-0.03994693995442951,560.904999999997,607.5824999999983,0.2020770549777712,0.30568557813319824
8,200000,intermediate,recent,none,episodic,C_to_B,0.04575331631862704,594.6933750000002,542.6558749999971,0.2089741280006763,0.3120601177471762
9,200000,intermediate,recent,none,episodic,C_to_B,0.020657199042745142,574.7533749999977,551.4883749999982,0.2056638621408837,0.30784914227212223
0,200000,intermediate,recent,none,episodic,symmetric,0.06230568756909882,602.0958749999988,531.4683749999991,0.203605993510237,0.30755798647844285
1,200000,intermediate,recent,none,episodic,symmetric,0.023989115028462467,554.752374999998,528.7598749999999,0.20057220375835266,0.2993219580878078
2,200000,intermediate,recent,none,episodic,symmetric,-0.014891468774718645,516.9821249999992,532.6121249999984,0.20498968893944428,0.30506731993303177
3,200000,intermediate,recent,none,episodic,symmetric,-0.04200711267351517,541.3453749999994,588.8203749999971,0.2038086621035699,0.30499662713248205
4,200000,intermediate,recent,none,episodic,symmetric,-0.002758917164560457,535.865999999998,538.8309999999997,0.20967113248599745,0.30254056596541273
5,200000,intermediate,recent,none,episodic,symmetric,-0.050228131212015276,583.5603750000002,645.2828749999995,0.20321578778112945,0.3086357405769619
6,200000,intermediate,recent,none,episodic,symmetric,-0.04444042088018119,518.5216249999985,566.7516250000006,0.20675570485873268,0.30579660665041675
7,200000,intermediate,recent,none,episodic,symmetric,-0.010290182700941041,548.346249999999,559.7487499999983,0.21046633016389493,0.30571633760442474
8,200000,intermediate,recent,none,episodic,symmetric,-0.0038833416749020984,545.0841249999988,549.3341249999972,0.1993961278495766,0.3059666006198714
9,200000,intermediate,recent,none,episodic,symmetric,0.013745091156330075,577.9488749999985,562.2763749999992,0.2048075787550386,0.302469728843766
0,200000,intermediate,recent,none,continuous,C_to_B,-0.08232519239162032,509.38774999999816,600.7827499999993,0.20892921298969974,0.30832206527277667
1,200000,intermediate,recent,none,continuous,C_to_B,0.02352564204480784,523.0606249999979,499.01562499999847,0.20430988735035124,0.3057445712996515
2,200000,intermediate,recent,none,continuous,C_to_B,-0.030810498343645083,556.4256249999972,591.8031249999977,0.20360745358579838,0.30344893014247015
3,200000,intermediate,recent,none,continuous,C_to_B,-0.04962086192419044,560.2437499999974,618.7462499999984,0.20980480255171977,0.3055332331483175
4,200000,intermediate,recent,none,continuous,C_to_B,-0.03829467201258339,537.7069999999989,580.5294999999979,0.19829822445422482,0.30378734037555877
5,200000,intermediate,recent,none,continuous,C_to_B,-0.012315296445134048,536.4366249999985,549.8141249999976,0.20295458418500817,0.3064103085788415
6,200000,intermediate,recent,none,continuous,C_to_B,0.03870481975222462,617.3418749999985,571.3343749999983,0.20300139221100047,0.3083644789676292
7,200000,intermediate,recent,none,continuous,C_to_B,-0.006696816799988779,572.5332499999992,580.2532499999994,0.2064430680728985,0.3109651216428275
8,200000,intermediate,recent,none,continuous,C_to_B,-0.004901047655140652,580.942499999999,586.6649999999986,0.1997814249640002,0.29632576575620534
9,200000,intermediate,recent,none,continuous,C_to_B,-0.04251360789120821,538.0758749999983,585.8583749999973,0.20385191933395852,0.3015092618589328
0,200000,intermediate,recent,none,continuous,symmetric,0.018455772906622175,568.2529999999997,547.6579999999981,0.20074270345960424,0.30130677598158034
1,200000,intermediate,recent,none,continuous,symmetric,0.0179280425586422,558.203999999997,538.5414999999978,0.20571500894723627,0.30649895441561464
2,200000,intermediate,recent,none,continuous,symmetric,-0.016233766233764206,560.5499999999988,579.0499999999964,0.2066215957577063,0.3065695786007622
3,200000,intermediate,recent,none,continuous,symmetric,-0.00375892383829971,561.2086249999986,565.4436249999976,0.20581120613306222,0.30962916977282817
4,200000,intermediate,recent,none,continuous,symmetric,0.05163228765994746,644.1038749999988,580.8563749999978,0.2042777456242564,0.3044882197071827
5,200000,intermediate,recent,none,continuous,symmetric,-0.001491813274491001,584.8228749999985,586.5703749999976,0.20498838081844645,0.3052725635245888
6,200000,intermediate,recent,none,continuous,symmetric,-0.055314980498985054,527.6336249999989,589.4236249999987,0.2050233385305409,0.3105062179626704
7,200000,intermediate,recent,none,continuous,symmetric,0.0530205122298355,539.3897499999995,485.0722499999979,0.2012828365951191,0.3013587440536147
8,200000,intermediate,recent,none,continuous,symmetric,-0.04481045280749306,536.9556249999976,587.3356249999998,0.20434314312582,0.3112004035994421
9,200000,intermediate,recent,none,continuous,symmetric,0.009459785206481948,595.1786249999986,584.0236249999984,0.20774116030817033,0.30770539833784455
0,200000,intermediate,recent,low,episodic,C_to_B,-0.022834044362338816,515.9917499999995,540.1067499999989,0.20481844160544904,0.3102188259099822
1,200000,intermediate,recent,low,episodic,C_to_B,-6.663787909929833e-06,562.7392499999992,562.7467499999988,0.20183856964684377,0.3028744082842862
2,200000,intermediate,recent,low,episodic,C_to_B,-0.012129105315526124,579.6941249999987,593.9291249999987,0.20576881561884036,0.30391223020561875
3,200000,intermediate,recent,low,episodic,C_to_B,-0.009904377463722228,575.1762499999984,586.6837499999987,0.2070807206811236,0.31162432468511003
4,200000,intermediate,recent,low,episodic,C_to_B,0.013034544990085098,551.2234999999984,537.0384999999984,0.21016336383604445,0.3055559059397496
5,200000,intermediate,recent,low,episodic,C_to_B,-0.034302093162073,552.2863749999985,591.5213749999996,0.2064904177116287,0.3066011786647688
6,200000,intermediate,recent,low,episodic,C_to_B,0.039114009695203504,661.932249999997,612.0997499999977,0.21369190080794576,0.30434496594536986
7,200000,intermediate,recent,low,episodic,C_to_B,-0.011025585929870104,556.9132499999979,569.3307499999985,0.208490633876969,0.3123593961475253
8,200000,intermediate,recent,low,episodic,C_to_B,-0.005944535963622376,606.5967499999996,613.8517499999986,0.21021558302507062,0.30221510520848394
9,200000,intermediate,recent,low,episodic,C_to_B,0.00014503331287261424,586.1572499999996,585.9872499999992,0.20426085477241868,0.30851508193619376
0,200000,intermediate,recent,low,episodic,symmetric,0.003109807996397877,556.4216249999981,552.9716249999983,0.20596550890343698,0.30607632572792387
1,200000,intermediate,recent,low,episodic,symmetric,0.0026999993336008377,583.0516250000004,579.9116249999981,0.20678469576563033,0.31171957393287897
2,200000,intermediate,recent,low,episodic,symmetric,-0.014426088250455842,569.6085000000006,586.2834999999965,0.20418867708648755,0.3079067184927468
3,200000,intermediate,recent,low,episodic,symmetric,0.013471065764364978,558.9824999999984,544.1224999999986,0.19888543654111343,0.30520722482941265
4,200000,intermediate,recent,low,episodic,symmetric,-0.04067980682047111,520.2827499999986,564.4077499999987,0.20936022888064723,0.3084337361053993
5,200000,intermediate,recent,low,episodic,symmetric,-0.04587900120140351,565.3518749999986,619.7218750000003,0.21011531615837753,0.30730817628487955
6,200000,intermediate,recent,low,episodic,symmetric,-0.014899364235965442,553.6468749999981,570.3943749999979,0.20802112821175148,0.30686253518962336
7,200000,intermediate,recent,low,episodic,symmetric,-0.019131397664176073,571.7897499999991,594.0947499999982,0.20715621229790376,0.3115318565282481
8,200000,intermediate,recent,low,episodic,symmetric,-0.03023110808494736,551.5498749999991,585.9373749999986,0.20540316969107958,0.3081826003509354
9,200000,intermediate,recent,low,episodic,symmetric,-0.05321786429145116,513.3946249999974,571.1096249999993,0.19983001646849602,0.31163394059283206
0,200000,intermediate,recent,low,continuous,C_to_B,0.3488181292603852,1299.7988750000093,627.516374999996,0.20442252664415203,0.2212457698427111
1,200000,intermediate,recent,low,continuous,C_to_B,0.3348518662231384,1254.3541250000023,625.0366249999984,0.2079482592803086,0.22127341243150378
2,200000,intermediate,recent,low,continuous,C_to_B,0.36824440704324396,1303.2656250000107,601.7531249999963,0.20654563779753546,0.21416303958576535
3,200000,intermediate,recent,low,continuous,C_to_B,0.35009655101935405,1406.9766250000082,677.284124999995,0.20542700203080472,0.21496274506587465
4,200000,intermediate,recent,low,continuous,C_to_B,0.34686223750603185,1300.8983750000025,630.8483749999974,0.2039256041182929,0.21123907207812473
5,200000,intermediate,recent,low,continuous,C_to_B,0.3071735683603434,1292.711000000009,685.1609999999979,0.21118013514747222,0.22350144284395687
6,200000,intermediate,recent,low,continuous,C_to_B,0.3631358205609238,1302.7342500000066,608.6442499999974,0.2125897227851409,0.22583529645257042
7,200000,intermediate,recent,low,continuous,C_to_B,0.3635933145321338,1335.4018750000103,623.2493749999996,0.2046339316473891,0.2171814727172413
8,200000,intermediate,recent,low,continuous,C_to_B,0.38589243420846675,1378.7637500000196,610.9487499999987,0.2116167438768937,0.21712130012933165
9,200000,intermediate,recent,low,continuous,C_to_B,0.33925081098175996,1375.250375000006,678.5103749999973,0.20867412422363799,0.21178056568604756
0,200000,intermediate,recent,low,continuous,symmetric,0.7006558042182666,2653.270500000057,467.02049999999883,0.18871004116846413,0.20768956226531254
1,200000,intermediate,recent,low,continuous,symmetric,0.6377720144006322,2544.179125000028,562.6991249999994,0.19779164821295447,0.22136312285958482
2,200000,intermediate,recent,low,continuous,symmetric,0.6657961011567867,2489.576625000056,499.47662499999814,0.18895205584495933,0.2145393621912962
3,200000,intermediate,recent,low,continuous,symmetric,0.6098936116626356,2069.447000000007,501.4644999999993,0.1831746233259069,0.2260423655340411
4,200000,intermediate,recent,low,continuous,symmetric,0.6558891366229234,2478.052375000041,514.9648749999985,0.19173766681454102,0.22062241509685415
5,200000,intermediate,recent,low,continuous,symmetric,0.7141105440969143,2742.533375000035,457.41587499999844,0.19057089233977806,0.20989211195885463
6,200000,intermediate,recent,low,continuous,symmetric,0.6492435827570265,2420.363500000024,514.7559999999975,0.1916787425826845,0.22176356016787205
7,200000,intermediate,recent,low,continuous,symmetric,0.6704051485546403,2537.976625000048,500.779124999999,0.19204076129073475,0.21616221082457598
8,200000,intermediate,recent,low,continuous,symmetric,0.6662873202155224,2549.4925000000435,510.59499999999827,0.19126363852081593,0.2155074499128902
9,200000,intermediate,recent,low,continuous,symmetric,0.6865861882993275,2472.08925000005,459.38174999999865,0.18359791798107322,0.21436719915841113
0,200000,intermediate,recent,moderate,episodic,C_to_B,-0.019861858973872985,565.8953749999976,588.8303749999972,0.20696171970926525,0.30310849116953226
1,200000,intermediate,recent,moderate,episodic,C_to_B,-0.004292214091120214,639.1048749999993,644.6148749999986,0.21458661033044674,0.3143478280605046
2,200000,intermediate,recent,moderate,episodic,C_to_B,-0.009114118173820195,544.6866249999977,554.7066249999979,0.20147021524509787,0.3053762766295459
3,200000,intermediate,recent,moderate,episodic,C_to_B,0.008897391984118135,588.5069999999986,578.1269999999989,0.2093463294000123,0.3070936559140243
4,200000,intermediate,recent,moderate,episodic,C_to_B,-0.025880504014230844,528.4062499999997,556.4837499999985,0.2036907532337202,0.3010449354591797
5,200000,intermediate,recent,moderate,episodic,C_to_B,0.0026433824519824065,595.5059999999991,592.3659999999978,0.2066571360953172,0.30412174072266196
6,200000,intermediate,recent,moderate,episodic,C_to_B,0.0643116512394272,570.453749999999,501.5137499999985,0.202757342903943,0.30154579525405556
7,200000,intermediate,recent,moderate,episodic,C_to_B,-0.03954645143348556,558.1998749999991,604.1673749999982,0.20685912873435516,0.31278272351694547
8,200000,intermediate,recent,moderate,episodic,C_to_B,-0.05071582363222495,530.5067499999983,587.1917500000006,0.20664561160213127,0.31194415904657946
9,200000,intermediate,recent,moderate,episodic,C_to_B,0.019204332915821673,579.8733749999983,558.0208749999991,0.20439518162050319,0.3147134847052341
0,200000,intermediate,recent,moderate,episodic,symmetric,0.04730752733642137,562.2017499999982,511.4117499999974,0.2026462210488485,0.303734994420232
1,200000,intermediate,recent,moderate,episodic,symmetric,0.0622855735365546,605.9457499999987,534.8882499999972,0.2086797449442751,0.3102797763297635
2,200000,intermediate,recent,moderate,episodic,symmetric,-0.018640388583219262,570.7587499999978,592.4412499999984,0.2099739104833039,0.3113218970502345
3,200000,intermediate,recent,moderate,episodic,symmetric,0.03977367077708481,633.9824999999983,585.4799999999976,0.20366880391380332,0.3084177874161032
4,200000,intermediate,recent,moderate,episodic,symmetric,-0.06956405064231971,481.94337499999926,554.0083749999989,0.2067137444922664,0.3060897664543463
5,200000,intermediate,recent,moderate,episodic,symmetric,0.034025407201274054,606.0866250000005,566.1991249999995,0.2068325447032239,0.30989587192134077
6,200000,intermediate,recent,moderate,episodic,symmetric,-0.0001479096438472047,540.7907499999994,540.9507499999992,0.20360278561181128,0.3092420373284175
7,200000,intermediate,recent,moderate,episodic,symmetric,-0.014594831826559128,571.7036249999983,588.6386249999995,0.20870567066694629,0.3094061642530279
8,200000,intermediate,recent,moderate,episodic,symmetric,0.07012116568505468,632.3407499999994,549.4707499999967,0.21090323789783957,0.30712405940900733
9,200000,intermediate,recent,moderate,episodic,symmetric,0.07232965940076831,613.241874999998,530.5143749999983,0.2094470280503767,0.3083440928136312
0,200000,intermediate,recent,moderate,continuous,C_to_B,0.8155672192794471,4506.985625000309,457.8381250000004,0.2080122582509669,0.03041855444718028
1,200000,intermediate,recent,moderate,continuous,C_to_B,0.7959532456131172,4284.74237500036,486.8098750000007,0.19573357866134114,0.03048636347931589
2,200000,intermediate,recent,moderate,continuous,C_to_B,0.8188704959684596,4643.723250000297,462.43825000000027,0.2099871971253737,0.029814576460271067
3,200000,intermediate,recent,moderate,continuous,C_to_B,0.8019037284169762,4457.177125000319,490.00962499999997,0.20421798855606754,0.03218255491739205
4,200000,intermediate,recent,moderate,continuous,C_to_B,0.8066089514688538,4312.808250000331,461.67075000000153,0.20063323077562456,0.03306882834822775
5,200000,intermediate,recent,moderate,continuous,C_to_B,0.8107822729591843,4456.641875000362,465.69687499999935,0.20576950389962892,0.030195019516675036
6,200000,intermediate,recent,moderate,continuous,C_to_B,0.803299905136211,4324.628750000336,471.72125000000057,0.20004129870171794,0.031371537127225624
7,200000,intermediate,recent,moderate,continuous,C_to_B,0.8011575319850321,4427.379625000335,488.76962500000013,0.1999674960038995,0.03181962087130863
8,200000,intermediate,recent,moderate,continuous,C_to_B,0.812509386019428,4445.995125000321,459.9051250000007,0.20369712648980845,0.03169280757575461
9,200000,intermediate,recent,moderate,continuous,C_to_B,0.8130076110073797,4507.949375000302,464.9468749999997,0.2084461165516287,0.03183202600837622
0,200000,intermediate,recent,moderate,continuous,symmetric,0.9573901984343905,8044.142875000227,175.1103749999998,0.29572387290352065,0.033373060991719605
1,200000,intermediate,recent,moderate,continuous,symmetric,0.9672701918977588,7929.285875000241,131.9208749999998,0.2972102198374466,0.03170514021408383
2,200000,intermediate,recent,moderate,continuous,symmetric,0.9631830163170456,8111.944125000308,152.12912500000013,0.29537375515926045,0.028219536472881404
3,200000,intermediate,recent,moderate,continuous,symmetric,0.9609301957380147,8081.443125000311,161.0156250000002,0.2931120128149122,0.03134606613732843
4,200000,intermediate,recent,moderate,continuous,symmetric,0.9678391711483196,8064.12375000024,131.79374999999965,0.299352687143475,0.030321773350265317
5,200000,intermediate,recent,moderate,continuous,symmetric,0.9545660023165502,8198.415125000272,190.57262500000027,0.29679463635504133,0.03088850511282297
6,200000,intermediate,recent,moderate,continuous,symmetric,0.9599152756611903,8141.374625000291,166.50962499999991,0.30501777228875715,0.03056758621264688
7,200000,intermediate,recent,moderate,continuous,symmetric,0.9579367401041065,8162.220250000336,175.35275,0.29673941268572745,0.031354606776769225
8,200000,intermediate,recent,moderate,continuous,symmetric,0.9589796035187059,8307.626500000166,173.9590000000005,0.30716689163411726,0.03076868977414148
9,200000,intermediate,recent,moderate,continuous,symmetric,0.9601044213462451,8145.910250000239,165.80025000000012,0.2977650355454093,0.030852957552828318
0,200000,intermediate,recent,high,episodic,C_to_B,0.042311200403073096,662.5114999999975,608.7239999999969,0.19054279950867337,0.29843334308728203
1,200000,intermediate,recent,high,episodic,C_to_B,0.07160175850340632,613.8922500000022,531.8547499999997,0.1977176546089439,0.3081403445287631
2,200000,intermediate,recent,high,episodic,C_to_B,0.12906765984157884,707.5608749999948,545.7933749999985,0.1989526789191049,0.2988136781626649
3,200000,intermediate,recent,high,episodic,C_to_B,0.09074861690201233,668.0411249999986,556.881124999998,0.20941099418788583,0.3103520850573159
4,200000,intermediate,recent,high,episodic,C_to_B,0.06446168179749845,614.1012499999969,539.7237499999985,0.19988325040249288,0.30074462940321317
5,200000,intermediate,recent,high,episodic,C_to_B,0.12903426397672985,712.6448749999952,549.7523749999982,0.18985846988901392,0.2939184987634592
6,200000,intermediate,recent,high,episodic,C_to_B,0.057502942184219835,630.0096250000005,561.4946249999983,0.20143465578768163,0.3056958710115
7,200000,intermediate,recent,high,episodic,C_to_B,0.07836755240998926,654.4266250000024,559.3091249999997,0.19041194020095226,0.300906647033284
8,200000,intermediate,recent,high,episodic,C_to_B,0.10382903402968788,693.1553750000002,562.7553749999994,0.19792033877979137,0.2994908398389874
9,200000,intermediate,recent,high,episodic,C_to_B,0.11072991272323955,651.3117499999992,521.4517499999985,0.20117198658657048,0.30305253103804547
0,200000,intermediate,recent,high,episodic,symmetric,0.01343093769762599,584.1157499999996,568.633249999999,0.2048799691346165,0.3054063575920686
1,200000,intermediate,recent,high,episodic,symmetric,0.039019004580697035,606.5314999999969,560.9764999999967,0.20496241476651614,0.30156177806297346
2,200000,intermediate,recent,high,episodic,symmetric,0.08797179702649202,703.017999999997,589.3279999999985,0.21264645046203098,0.30461670913537825
3,200000,intermediate,recent,high,episodic,symmetric,0.013106829551332909,619.6248749999988,603.5923749999987,0.20311705805951238,0.3010532616686441
4,200000,intermediate,recent,high,episodic,symmetric,0.019969651385064936,543.448499999996,522.1684999999974,0.2028162943772114,0.2980749831579219
5,200000,intermediate,recent,high,episodic,symmetric,0.04605876310695072,604.4069999999966,551.1819999999988,0.20782522097541883,0.30451598506932326
6,200000,intermediate,recent,high,episodic,symmetric,0.013618604737592518,545.4712499999971,530.8137499999974,0.20356110237208805,0.296705017853999
7,200000,intermediate,recent,high,episodic,symmetric,0.027433820201033104,594.6807499999946,562.9232499999981,0.20112688040530174,0.2986463906235426
8,200000,intermediate,recent,high,episodic,symmetric,-0.026783964169904494,543.6739999999984,573.599,0.20402078013098124,0.3086241287277405
9,200000,intermediate,recent,high,episodic,symmetric,0.01101731451841556,565.7387499999978,553.4087499999994,0.20552338388630625,0.3059421661269417
0,200000,intermediate,recent,high,continuous,C_to_B,0.8120946989423978,4524.6711250003245,469.18612500000035,0.2035504418933592,0.02762268499111013
1,200000,intermediate,recent,high,continuous,C_to_B,0.8159836569417396,4379.768500000357,443.80850000000027,0.2011578193424669,0.025230244066831834
2,200000,intermediate,recent,high,continuous,C_to_B,0.8109573222935492,4479.851375000294,467.6438750000011,0.20428119368421385,0.026625820009863157
3,200000,intermediate,recent,high,continuous,C_to_B,0.8275085287052831,4571.473750000352,431.48374999999953,0.2000950575228117,0.024478604136504222
4,200000,intermediate,recent,high,continuous,C_to_B,0.8223205414206309,4402.618000000343,429.26300000000106,0.20297279711094424,0.02512647975636631
5,200000,intermediate,recent,high,continuous,C_to_B,0.8062891194973951,4447.999375000338,477.01437500000054,0.20413966792609034,0.027741727399325306
6,200000,intermediate,recent,high,continuous,C_to_B,0.8162989922440032,4425.056500000361,447.5514999999993,0.20361098338256736,0.02856406985704781
7,200000,intermediate,recent,high,continuous,C_to_B,0.8131404138441648,4267.106750000335,439.7617499999999,0.20134987526222514,0.02849371382758577
8,200000,intermediate,recent,high,continuous,C_to_B,0.8069636298714561,4479.19337500035,478.50837499999835,0.20318788151969439,0.026715948916578264
9,200000,intermediate,recent,high,continuous,C_to_B,0.8161693137503158,4424.828875000341,447.87637500000113,0.20412711803917621,0.0277448982874892
0,200000,intermediate,recent,high,continuous,symmetric,0.9510335974740812,7994.082875000296,200.63287500000004,0.30477395152829406,0.026652209325767156
1,200000,intermediate,recent,high,continuous,symmetric,0.9547375058397473,8100.463500000283,187.5685000000001,0.29876019105743995,0.02663864520810156
2,200000,intermediate,recent,high,continuous,symmetric,0.9625998721443951,8253.37987500026,157.27987499999946,0.30841635618550484,0.026790792843916902
3,200000,intermediate,recent,high,continuous,symmetric,0.9593212679948352,8280.49162500014,171.9166249999998,0.30466901696407156,0.02676655130968921
4,200000,intermediate,recent,high,continuous,symmetric,0.9620130920170481,8162.605250000164,158.03774999999982,0.30889053975351577,0.02581839018339968
5,200000,intermediate,recent,high,continuous,symmetric,0.9655537389444101,8190.508375000278,143.53837499999977,0.30419372026625446,0.02690928741346813
6,200000,intermediate,recent,high,continuous,symmetric,0.9575665976310576,8226.518000000375,178.32299999999998,0.3061549967298904,0.02716734508331229
7,200000,intermediate,recent,high,continuous,symmetric,0.9615107597831685,8212.727125000245,161.15212499999984,0.3052952476631485,0.026341461494417573
8,200000,intermediate,recent,high,continuous,symmetric,0.9628756679446285,8253.650750000326,156.10324999999995,0.30707549313531307,0.026291608024863394
9,200000,intermediate,recent,high,continuous,symmetric,0.954829205588397,8147.035875000432,188.25587499999997,0.30716540985307533,0.02574973547012281
0,200000,intermediate,recent,very_high,episodic,C_to_B,0.3304789971599431,1141.2501249999907,574.2976249999978,0.16919600295167087,0.2745814402184268
1,200000,intermediate,recent,very_high,episodic,C_to_B,0.3872503560281124,1272.0733749999788,561.875874999998,0.16905503115214787,0.26136362241818556
2,200000,intermediate,recent,very_high,episodic,C_to_B,0.36544587514425037,1192.3779999999906,554.1254999999984,0.16804063483836057,0.2664990476140334
3,200000,intermediate,recent,very_high,episodic,C_to_B,0.43936736700172213,1300.334375000006,506.4793749999969,0.16789116510977317,0.2569715360522943
4,200000,intermediate,recent,very_high,episodic,C_to_B,0.5262107515332989,1790.4512500000612,555.8187499999972,0.15772250085513087,0.22548855499428863
5,200000,intermediate,recent,very_high,episodic,C_to_B,0.49211879961034244,1491.690375000012,507.73537499999827,0.16561135944095262,0.251588540631575
6,200000,intermediate,recent,very_high,episodic,C_to_B,0.43327929226212536,1360.580500000015,537.9754999999979,0.1717082708555474,0.2606331192803284
7,200000,intermediate,recent,very_high,episodic,C_to_B,0.45356787150124883,1411.4563750000025,530.6013749999979,0.16645174791568243,0.25062195114672386
8,200000,intermediate,recent,very_high,episodic,C_to_B,0.43001130906771096,1346.9894999999785,536.8969999999996,0.1637219647818121,0.25834473561510474
9,200000,intermediate,recent,very_high,episodic,C_to_B,0.42578425722537155,1189.6973749999888,479.13487499999854,0.17125633311576613,0.27047504830601
0,200000,intermediate,recent,very_high,episodic,symmetric,0.2786116577937787,916.3764999999903,517.0164999999962,0.20064436758854512,0.25288172169113965
1,200000,intermediate,recent,very_high,episodic,symmetric,0.20412500163865865,872.603499999999,576.7534999999982,0.2093554772392879,0.2683038744996219
2,200000,intermediate,recent,very_high,episodic,symmetric,0.24163540792824847,907.2989999999993,554.1589999999978,0.20430286796111022,0.2728408081174017
3,200000,intermediate,recent,very_high,episodic,symmetric,0.3004858520507817,946.7863749999988,509.26387499999646,0.2067715699342541,0.2630900653568989
4,200000,intermediate,recent,very_high,episodic,symmetric,0.30676594099509547,948.5168750000007,503.18437499999555,0.20385000494284908,0.25575087573606053
5,200000,intermediate,recent,very_high,episodic,symmetric,0.2254223764093684,883.0699999999997,558.179999999998,0.20509295705974573,0.26958511787347994
6,200000,intermediate,recent,very_high,episodic,symmetric,0.27718188808819477,928.0275000000075,525.2149999999976,0.2044756127198838,0.2612000646215885
7,200000,intermediate,recent,very_high,episodic,symmetric,0.2530306502460215,885.1118750000029,527.6418749999975,0.20786754955321032,0.2594882542593793
8,200000,intermediate,recent,very_high,episodic,symmetric,0.32760457917322106,970.5440000000053,491.55399999999656,0.2020398176989447,0.24868555832940104
9,200000,intermediate,recent,very_high,episodic,symmetric,0.2452107772637692,895.2542500000077,542.6617499999967,0.211588720016717,0.26907177128239407
0,200000,intermediate,recent,very_high,continuous,C_to_B,0.8201096648810349,4557.083875000358,450.3988750000005,0.20438697374264828,0.024060863259511397
1,200000,intermediate,recent,very_high,continuous,C_to_B,0.7924107934822034,4483.550250000312,519.2652499999991,0.2013019600814649,0.02430298573758291
2,200000,intermediate,recent,very_high,continuous,C_to_B,0.8197732863466194,4570.470250000427,452.6502500000012,0.2008928877498723,0.027110930755790328
3,200000,intermediate,recent,very_high,continuous,C_to_B,0.8357462628347944,4588.548750000315,410.56125000000196,0.20863289304679927,0.026979516299837407
4,200000,intermediate,recent,very_high,continuous,C_to_B,0.7972872677394226,4464.841250000349,503.58124999999967,0.20352801731967718,0.026868305972692155
5,200000,intermediate,recent,very_high,continuous,C_to_B,0.8121478968727176,4372.753875000372,453.2913750000006,0.20131502491029418,0.027542463603531554
6,200000,intermediate,recent,very_high,continuous,C_to_B,0.8148388355479965,4439.439250000285,452.93924999999956,0.20644647033041483,0.028289512280913275
7,200000,intermediate,recent,very_high,continuous,C_to_B,0.808774415256203,4318.146625000353,456.5191249999986,0.19823532916782438,0.027444616658867684
8,200000,intermediate,recent,very_high,continuous,C_to_B,0.8059261181718004,4314.206250000355,463.62625000000014,0.1967923459761684,0.02622865488455026
9,200000,intermediate,recent,very_high,continuous,C_to_B,0.8183387277998991,4406.901875000362,440.27187499999974,0.20192076534181566,0.02534608157820311
0,200000,intermediate,recent,very_high,continuous,symmetric,0.9566992739144892,7963.751125000327,176.23362499999985,0.30088439174994897,0.028455813188804652
1,200000,intermediate,recent,very_high,continuous,symmetric,0.9577228728997171,8208.651250000346,177.26625000000016,0.3080850574714762,0.026671800189927743
2,200000,intermediate,recent,very_high,continuous,symmetric,0.9605158222040506,7962.703875000317,160.36637499999992,0.3024591867185279,0.026435387652518193
